epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,30409.5,0.23156,0.16116,0.81126,0.99959,0.9332,0.96612,0.96093,0.16958,0.11003,0.79891,0.0045748,0.0045748,0.0045748
139,30552.1,0.23244,0.16103,0.8142,0.99958,0.92973,0.96453,0.95979,0.16797,0.11187,0.79884,0.0045352,0.0045352,0.0045352
140,30725.1,0.23196,0.16076,0.81364,0.99959,0.93745,0.96825,0.96292,0.16802,0.11214,0.79982,0.0044956,0.0044956,0.0044956
141,30894,0.23072,0.16095,0.81334,0.99959,0.939,0.96908,0.96418,0.16941,0.11163,0.80206,0.004456,0.004456,0.004456
142,31045.2,0.23253,0.16448,0.81314,0.99919,0.95212,0.97549,0.96991,0.16817,0.11316,0.80022,0.0044164,0.0044164,0.0044164
143,31174.1,0.23349,0.16447,0.81158,0.99959,0.9417,0.97037,0.96523,0.16789,0.11207,0.80053,0.0043768,0.0043768,0.0043768
144,31354.4,0.23155,0.16237,0.81054,0.99959,0.94981,0.97452,0.96942,0.16885,0.1122,0.79899,0.0043372,0.0043372,0.0043372
145,31514.5,0.23022,0.16118,0.81134,0.99959,0.94672,0.9728,0.96754,0.16816,0.10872,0.7994,0.0042976,0.0042976,0.0042976
146,31649.4,0.22736,0.15626,0.81181,0.99959,0.94672,0.97281,0.96746,0.16555,0.10776,0.79937,0.004258,0.004258,0.004258
147,31732.2,0.22924,0.15832,0.81104,0.99959,0.93977,0.96953,0.96478,0.16712,0.10813,0.80003,0.0042184,0.0042184,0.0042184
148,31932.1,0.23011,0.1573,0.80997,0.99959,0.94324,0.97109,0.96628,0.1631,0.10622,0.79803,0.0041788,0.0041788,0.0041788
149,32011.7,0.22771,0.15653,0.81006,0.99959,0.94556,0.97225,0.96751,0.16395,0.10573,0.79717,0.0041392,0.0041392,0.0041392
150,32105.6,0.22477,0.15382,0.81058,0.99959,0.9529,0.97597,0.97107,0.16557,0.1059,0.79711,0.0040996,0.0040996,0.0040996
151,32281.3,0.22457,0.15469,0.80976,0.99959,0.9444,0.97164,0.96706,0.16303,0.1063,0.79627,0.00406,0.00406,0.00406
152,32489.2,0.22533,0.15394,0.8085,0.99959,0.9471,0.97304,0.96829,0.16132,0.1045,0.79676,0.0040204,0.0040204,0.0040204
153,32668.2,0.22719,0.15517,0.81219,0.9996,0.95405,0.97648,0.97107,0.16375,0.10512,0.79775,0.0039808,0.0039808,0.0039808
154,32759.3,0.22577,0.15306,0.81055,0.99959,0.95019,0.9748,0.97003,0.16409,0.10495,0.7979,0.0039412,0.0039412,0.0039412
155,32921.7,0.22382,0.15421,0.80946,0.99919,0.95598,0.97743,0.97276,0.16103,0.10281,0.79845,0.0039016,0.0039016,0.0039016
156,33105.3,0.22275,0.15223,0.81057,0.99959,0.95212,0.97559,0.97062,0.16002,0.10125,0.79756,0.003862,0.003862,0.003862
157,33264.9,0.22164,0.15309,0.81068,0.99959,0.94942,0.97434,0.96953,0.16119,0.10209,0.79806,0.0038224,0.0038224,0.0038224
158,33421.2,0.22081,0.15209,0.80897,0.99919,0.95444,0.97663,0.97198,0.15998,0.10264,0.79797,0.0037828,0.0037828,0.0037828
159,33583.9,0.22529,0.15453,0.81163,0.99959,0.94942,0.97434,0.96986,0.15721,0.10212,0.7955,0.0037432,0.0037432,0.0037432
160,33758.6,0.22437,0.15565,0.80889,0.99959,0.95135,0.97523,0.97097,0.15813,0.10177,0.79492,0.0037036,0.0037036,0.0037036
161,33876.5,0.21972,0.15063,0.80907,0.99959,0.94981,0.97459,0.97037,0.15736,0.10203,0.79533,0.003664,0.003664,0.003664
162,34001.2,0.21937,0.15135,0.80824,0.99959,0.94826,0.97367,0.96956,0.15591,0.10136,0.79443,0.0036244,0.0036244,0.0036244
163,34165.4,0.21717,0.14889,0.8101,0.9996,0.95907,0.97911,0.9746,0.15609,0.10069,0.7943,0.0035848,0.0035848,0.0035848
164,34332.1,0.21582,0.14712,0.80771,0.9996,0.95521,0.97704,0.9725,0.15657,0.10065,0.79559,0.0035452,0.0035452,0.0035452
165,34513.3,0.21397,0.14754,0.80721,0.9996,0.9583,0.97867,0.97441,0.15468,0.10026,0.79665,0.0035056,0.0035056,0.0035056
166,34678.5,0.2159,0.14908,0.81086,0.9996,0.95405,0.9765,0.97209,0.15487,0.09888,0.79602,0.003466,0.003466,0.003466
167,34857.9,0.21686,0.1478,0.81174,0.9996,0.95907,0.97914,0.97446,0.15502,0.0985,0.79535,0.0034264,0.0034264,0.0034264
168,35042.7,0.21265,0.14642,0.80773,0.9996,0.95714,0.97811,0.97354,0.15572,0.09866,0.79534,0.0033868,0.0033868,0.0033868
169,35228.8,0.21151,0.14457,0.81088,0.9996,0.95985,0.97966,0.97483,0.15557,0.09823,0.79595,0.0033472,0.0033472,0.0033472
