epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,4339.68,0.2324,0.14829,0.80467,0.99958,0.92317,0.96106,0.95441,0.18225,0.11496,0.79143,0.0009415,0.0009415,0.0009415
185,4370.73,0.22973,0.14775,0.80028,0.99958,0.91931,0.95922,0.95293,0.18167,0.11534,0.79161,0.000892,0.000892,0.000892
186,4401.78,0.22957,0.14847,0.80081,0.99958,0.91853,0.95888,0.95291,0.18237,0.11586,0.79149,0.0008425,0.0008425,0.0008425
187,4433.18,0.22927,0.14686,0.79968,0.99958,0.91892,0.95903,0.95274,0.18157,0.11468,0.79151,0.000793,0.000793,0.000793
188,4464.1,0.22488,0.14472,0.80362,0.99958,0.92278,0.96093,0.95471,0.18222,0.11567,0.79219,0.0007435,0.0007435,0.0007435
189,4495.41,0.22234,0.14406,0.80177,0.99958,0.91931,0.95927,0.95277,0.1819,0.1158,0.79195,0.000694,0.000694,0.000694
190,4526.27,0.22786,0.14627,0.79923,0.99958,0.91969,0.95944,0.95323,0.18295,0.11483,0.79184,0.0006445,0.0006445,0.0006445
191,4599.07,0.20164,0.13118,0.78522,0.99958,0.91467,0.95681,0.95079,0.18338,0.11502,0.79212,0.000595,0.000595,0.000595
192,4629.94,0.19652,0.12713,0.78336,0.99958,0.91853,0.95881,0.95243,0.18412,0.11449,0.79215,0.0005455,0.0005455,0.0005455
193,4660.48,0.19434,0.12606,0.78015,0.99958,0.92085,0.95998,0.95337,0.18396,0.11442,0.7922,0.000496,0.000496,0.000496
194,4690.89,0.1935,0.1256,0.78395,0.99958,0.92201,0.96052,0.95384,0.18247,0.11315,0.79205,0.0004465,0.0004465,0.0004465
195,4722.07,0.19031,0.12404,0.78306,0.99958,0.92162,0.96033,0.95395,0.18191,0.11311,0.79205,0.000397,0.000397,0.000397
196,4748.28,0.19178,0.12407,0.78404,0.99958,0.92201,0.96051,0.95392,0.181,0.11339,0.79208,0.0003475,0.0003475,0.0003475
197,4766.25,0.1898,0.12245,0.78183,0.99958,0.92201,0.96051,0.9542,0.18017,0.11291,0.79192,0.000298,0.000298,0.000298
198,4791.52,0.1878,0.12194,0.78082,0.99958,0.92625,0.96258,0.95588,0.1792,0.1128,0.79159,0.0002485,0.0002485,0.0002485
199,4823.38,0.18803,0.12263,0.78278,0.99958,0.92741,0.96318,0.95631,0.17906,0.11218,0.79151,0.000199,0.000199,0.000199
200,4855.18,0.19076,0.12297,0.78302,0.99958,0.92317,0.96104,0.9546,0.17881,0.11186,0.79144,0.0001495,0.0001495,0.0001495
