epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,22031.7,0.33183,0.21088,0.82854,0.99953,0.82896,0.91409,0.90589,0.24429,0.15853,0.81023,0.00567229,0.00567229,0.00567229
155,22140.9,0.32798,0.21034,0.8253,0.99953,0.82741,0.91326,0.90562,0.2449,0.15712,0.81002,0.005644,0.005644,0.005644
156,22250.2,0.3294,0.20947,0.82719,0.99954,0.83475,0.91688,0.9086,0.24668,0.15819,0.81046,0.00561571,0.00561571,0.00561571
157,22367,0.33057,0.21066,0.82609,0.99953,0.82124,0.91021,0.90304,0.24234,0.15551,0.80957,0.00558743,0.00558743,0.00558743
158,22476.4,0.33075,0.21092,0.82874,0.99953,0.8278,0.91351,0.90647,0.2422,0.15553,0.80947,0.00555914,0.00555914,0.00555914
159,22585.6,0.32072,0.20608,0.82476,0.99953,0.82857,0.9139,0.90623,0.24322,0.15583,0.81077,0.00553086,0.00553086,0.00553086
160,22701.5,0.32458,0.20843,0.8266,0.99954,0.83591,0.91754,0.9101,0.24109,0.156,0.81014,0.00550257,0.00550257,0.00550257
161,22810.9,0.32596,0.20797,0.82567,0.99953,0.81969,0.90945,0.90283,0.24315,0.1562,0.80947,0.00547429,0.00547429,0.00547429
162,22920.1,0.32696,0.20536,0.82604,0.99954,0.83552,0.91732,0.90988,0.2425,0.15542,0.80899,0.005446,0.005446,0.005446
163,23054,0.32091,0.2057,0.82531,0.99954,0.83591,0.9175,0.90992,0.24128,0.1544,0.80961,0.00541771,0.00541771,0.00541771
164,23163.6,0.32635,0.20659,0.82605,0.99954,0.84402,0.92154,0.9132,0.24287,0.15525,0.80954,0.00538943,0.00538943,0.00538943
165,23272.9,0.3247,0.2062,0.82487,0.99954,0.83282,0.91597,0.90858,0.24369,0.15514,0.80881,0.00536114,0.00536114,0.00536114
166,23382.4,0.32127,0.20428,0.82474,0.99954,0.84286,0.92097,0.91266,0.24183,0.15413,0.80851,0.00533286,0.00533286,0.00533286
167,23491.5,0.32203,0.20426,0.82554,0.99954,0.84595,0.92249,0.91447,0.23932,0.15191,0.80872,0.00530457,0.00530457,0.00530457
168,23600.8,0.32398,0.20547,0.8249,0.99954,0.84517,0.92214,0.91403,0.24002,0.15401,0.80922,0.00527629,0.00527629,0.00527629
169,23710.6,0.31935,0.20398,0.82554,0.99954,0.84363,0.92134,0.91325,0.23953,0.15382,0.80931,0.005248,0.005248,0.005248
170,23820.1,0.3201,0.20618,0.82165,0.99954,0.84788,0.92352,0.91526,0.23766,0.15286,0.80827,0.00521971,0.00521971,0.00521971
171,23942.2,0.31964,0.20359,0.82615,0.99954,0.84286,0.92099,0.91272,0.24141,0.15486,0.80879,0.00519143,0.00519143,0.00519143
172,24051.6,0.32242,0.20563,0.82455,0.99954,0.8471,0.92313,0.91482,0.24159,0.15378,0.80897,0.00516314,0.00516314,0.00516314
173,24164.4,0.32072,0.2046,0.8257,0.99954,0.84286,0.92102,0.91305,0.23859,0.15185,0.80854,0.00513486,0.00513486,0.00513486
174,24273.8,0.31455,0.202,0.81949,0.99954,0.84749,0.92336,0.91585,0.23761,0.15071,0.80803,0.00510657,0.00510657,0.00510657
175,24383.2,0.31525,0.20107,0.8232,0.99955,0.84981,0.92453,0.91627,0.23565,0.15087,0.80784,0.00507829,0.00507829,0.00507829
176,24492.8,0.31309,0.19813,0.82025,0.99955,0.84981,0.92452,0.91652,0.2357,0.14903,0.80808,0.00505,0.00505,0.00505
177,24602.1,0.31269,0.20154,0.82537,0.99955,0.84865,0.92393,0.91556,0.23825,0.15002,0.80926,0.00502171,0.00502171,0.00502171
178,24711.4,0.3144,0.19989,0.82189,0.99954,0.83977,0.9195,0.9123,0.23425,0.14924,0.80749,0.00499343,0.00499343,0.00499343
179,24821.2,0.3135,0.19926,0.82137,0.99954,0.8471,0.92313,0.91589,0.23385,0.14985,0.80734,0.00496514,0.00496514,0.00496514
180,24930.6,0.31243,0.20151,0.82493,0.99954,0.84672,0.92293,0.91521,0.23483,0.14967,0.80749,0.00493686,0.00493686,0.00493686
