epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,43605.3,0.22101,0.14032,0.80059,0.99958,0.92625,0.96259,0.95508,0.18367,0.11268,0.79363,0.0008425,0.0008425,0.0008425
187,43628.4,0.22209,0.13972,0.80012,0.99958,0.92664,0.96278,0.9557,0.18268,0.11179,0.79376,0.000793,0.000793,0.000793
188,43651.5,0.2189,0.13807,0.80413,0.99958,0.92857,0.96383,0.9565,0.18186,0.11164,0.79354,0.0007435,0.0007435,0.0007435
189,43674.4,0.2143,0.13617,0.80139,0.99959,0.93127,0.96521,0.95774,0.18139,0.11113,0.79327,0.000694,0.000694,0.000694
190,43697.4,0.221,0.13954,0.79989,0.99959,0.93243,0.96575,0.95889,0.18163,0.11087,0.79339,0.0006445,0.0006445,0.0006445
191,43735.2,0.1975,0.12737,0.7853,0.99958,0.92355,0.96131,0.95462,0.18257,0.1105,0.79334,0.000595,0.000595,0.000595
192,43749.7,0.19073,0.12201,0.78372,0.99958,0.92934,0.9643,0.95697,0.18339,0.10996,0.79351,0.0005455,0.0005455,0.0005455
193,43764.2,0.18941,0.12222,0.78041,0.99959,0.93012,0.96473,0.95774,0.18254,0.10978,0.79318,0.000496,0.000496,0.000496
194,43779.6,0.18741,0.12018,0.7845,0.99958,0.92973,0.96453,0.9576,0.18068,0.10984,0.79306,0.0004465,0.0004465,0.0004465
195,43802.4,0.18732,0.11918,0.78395,0.99959,0.93127,0.96527,0.95807,0.18165,0.10952,0.79331,0.000397,0.000397,0.000397
196,43825.5,0.18756,0.12045,0.78401,0.99959,0.93514,0.9671,0.95992,0.18027,0.10884,0.79317,0.0003475,0.0003475,0.0003475
197,43848.2,0.18642,0.11877,0.78227,0.99959,0.93398,0.96654,0.95939,0.17998,0.10891,0.79284,0.000298,0.000298,0.000298
198,43871,0.1849,0.11947,0.78139,0.99959,0.93398,0.96653,0.95927,0.17942,0.10864,0.79266,0.0002485,0.0002485,0.0002485
199,43893.7,0.18527,0.11917,0.78313,0.99959,0.93707,0.96808,0.9608,0.17871,0.10893,0.79254,0.000199,0.000199,0.000199
200,43916.4,0.18539,0.1191,0.78283,0.99959,0.93475,0.9669,0.95972,0.17868,0.10848,0.79259,0.0001495,0.0001495,0.0001495
