epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,4396.24,52.4791,0.30671,0.86035,0.99272,0.9471,0.97256,0.95785,48.6915,0.21928,0.84658,0.0027532,0.0027532,0.0027532
185,4421.35,53.3251,0.31164,0.85369,0.99189,0.9444,0.97116,0.95684,48.746,0.22274,0.84697,0.0027136,0.0027136,0.0027136
186,4446.77,53.4417,0.31144,0.85582,0.99189,0.94402,0.9707,0.95657,48.1307,0.22202,0.84717,0.002674,0.002674,0.002674
187,4471.89,53.0783,0.30853,0.85472,0.99267,0.94093,0.96957,0.95589,48.1697,0.21957,0.84791,0.0026344,0.0026344,0.0026344
188,4497.35,51.6045,0.30501,0.85687,0.99391,0.94595,0.97183,0.95755,48.4545,0.21992,0.84767,0.0025948,0.0025948,0.0025948
189,4522.46,50.2088,0.3026,0.85551,0.99351,0.94517,0.9716,0.95841,48.5098,0.21649,0.84725,0.0025552,0.0025552,0.0025552
190,4547.66,52.215,0.30751,0.85411,0.99392,0.94672,0.97247,0.9595,47.9388,0.21588,0.84497,0.0025156,0.0025156,0.0025156
191,4572.77,51.1615,0.30499,0.85592,0.99312,0.94749,0.97276,0.95878,48.0143,0.21727,0.84423,0.002476,0.002476,0.002476
192,4597.85,52.8013,0.31013,0.85213,0.99348,0.9417,0.9699,0.95648,48.1882,0.21924,0.84559,0.0024364,0.0024364,0.0024364
193,4622.84,51.4593,0.30369,0.8532,0.99185,0.93977,0.96892,0.95554,47.7746,0.21662,0.84456,0.0023968,0.0023968,0.0023968
194,4648.02,50.9198,0.30282,0.85298,0.99265,0.93822,0.96803,0.95543,47.4231,0.21965,0.84378,0.0023572,0.0023572,0.0023572
195,4673.27,52.507,0.30293,0.85598,0.99348,0.9417,0.96968,0.9565,47.6771,0.21751,0.84477,0.0023176,0.0023176,0.0023176
196,4698.4,50.0184,0.30269,0.85317,0.99307,0.94015,0.96898,0.95515,47.6565,0.21543,0.84474,0.002278,0.002278,0.002278
197,4723.5,51.1066,0.30445,0.85342,0.99307,0.94093,0.96874,0.95418,47.3566,0.21724,0.84603,0.0022384,0.0022384,0.0022384
198,4748.68,50.2711,0.30012,0.85393,0.99189,0.94479,0.97046,0.95721,47.1365,0.21548,0.84619,0.0021988,0.0021988,0.0021988
199,4773.77,50.7584,0.30078,0.85254,0.99225,0.93938,0.96829,0.95622,46.87,0.21547,0.84474,0.0021592,0.0021592,0.0021592
200,4798.89,50.5961,0.3,0.85071,0.99185,0.94015,0.96872,0.95612,47.1031,0.21503,0.8434,0.0021196,0.0021196,0.0021196
201,4823.91,50.81,0.29944,0.85348,0.99183,0.93745,0.96755,0.95542,47.0126,0.21535,0.84443,0.00208,0.00208,0.00208
202,4849.02,51.2683,0.29719,0.85075,0.9931,0.9444,0.97108,0.95882,46.6703,0.21459,0.84494,0.0020404,0.0020404,0.0020404
203,4874.08,52.5189,0.29825,0.85289,0.9943,0.94247,0.97024,0.95789,46.8037,0.21419,0.8464,0.0020008,0.0020008,0.0020008
204,4899.1,51.2963,0.29909,0.8529,0.99352,0.94672,0.97234,0.96063,46.1918,0.21207,0.84397,0.0019612,0.0019612,0.0019612
205,4924.09,50.2311,0.29899,0.85246,0.9935,0.94479,0.97152,0.95954,46.1374,0.21262,0.84262,0.0019216,0.0019216,0.0019216
206,4949.11,49.6132,0.29902,0.85091,0.99311,0.94556,0.97183,0.95947,46.1832,0.21195,0.8432,0.001882,0.001882,0.001882
207,4974.18,50.2069,0.29925,0.85131,0.99391,0.94595,0.97209,0.95961,45.9502,0.21212,0.84507,0.0018424,0.0018424,0.0018424
208,4999.06,51.6557,0.29932,0.8512,0.99389,0.94247,0.97042,0.95796,45.8868,0.21285,0.84512,0.0018028,0.0018028,0.0018028
209,5023.78,49.4475,0.29381,0.8501,0.99313,0.94826,0.97299,0.96035,45.6497,0.21186,0.84484,0.0017632,0.0017632,0.0017632
210,5050.15,49.953,0.29388,0.85076,0.9939,0.94324,0.97041,0.95863,45.4942,0.21155,0.84501,0.0017236,0.0017236,0.0017236
211,5075.2,50.1777,0.29502,0.84786,0.99429,0.94093,0.96955,0.95729,45.1733,0.21189,0.8433,0.001684,0.001684,0.001684
212,5100.37,49.313,0.29398,0.85067,0.99429,0.94131,0.96967,0.95794,45.2482,0.21056,0.84306,0.0016444,0.0016444,0.0016444
213,5125.22,47.6968,0.29389,0.85016,0.99429,0.9417,0.96982,0.95731,44.8979,0.21056,0.84079,0.0016048,0.0016048,0.0016048
214,5150.11,48.0557,0.29342,0.85152,0.99389,0.9417,0.96981,0.95729,44.987,0.2102,0.84064,0.0015652,0.0015652,0.0015652
215,5174.98,48.7606,0.29212,0.84792,0.9943,0.94363,0.97066,0.95826,45.1706,0.21037,0.84011,0.0015256,0.0015256,0.0015256
216,5199.99,48.7138,0.29056,0.84576,0.9943,0.94208,0.97003,0.95809,45.1158,0.20956,0.84122,0.001486,0.001486,0.001486
217,5225.07,49.6231,0.29275,0.85106,0.99347,0.94054,0.96913,0.95833,44.8329,0.20829,0.84156,0.0014464,0.0014464,0.0014464
218,5250.1,48.2036,0.29104,0.84957,0.99389,0.94208,0.96985,0.9592,44.8156,0.20861,0.84042,0.0014068,0.0014068,0.0014068
219,5275.1,48.8837,0.29017,0.84916,0.99351,0.94556,0.97142,0.96029,44.6744,0.20855,0.8404,0.0013672,0.0013672,0.0013672
220,5300,48.3417,0.28935,0.84979,0.9935,0.94402,0.97066,0.95897,44.7147,0.20831,0.84048,0.0013276,0.0013276,0.0013276
221,5325.03,47.9486,0.28878,0.851,0.99347,0.94054,0.96903,0.95762,44.9073,0.20803,0.84077,0.001288,0.001288,0.001288
222,5349.88,47.6705,0.2889,0.84799,0.9943,0.94286,0.97044,0.95801,44.7264,0.20803,0.84046,0.0012484,0.0012484,0.0012484
223,5374.71,48.3539,0.28996,0.84567,0.99432,0.94556,0.97177,0.95914,44.6283,0.20792,0.83926,0.0012088,0.0012088,0.0012088
224,5399.62,48.3146,0.28943,0.84894,0.99389,0.94286,0.97036,0.95813,44.5457,0.20702,0.83964,0.0011692,0.0011692,0.0011692
225,5424.51,47.6814,0.28792,0.84447,0.9935,0.94479,0.97125,0.95946,44.1482,0.20669,0.83939,0.0011296,0.0011296,0.0011296
226,5449.57,47.1638,0.29209,0.84684,0.99271,0.94595,0.97121,0.96054,43.8828,0.20561,0.83843,0.00109,0.00109,0.00109
227,5474.62,48.0901,0.2909,0.84539,0.9943,0.94247,0.97024,0.95911,43.7139,0.20686,0.83767,0.0010504,0.0010504,0.0010504
228,5499.52,47.932,0.29108,0.84734,0.99351,0.94517,0.9715,0.96068,43.626,0.20635,0.83693,0.0010108,0.0010108,0.0010108
229,5524.36,47.1154,0.29337,0.84572,0.99314,0.94981,0.97388,0.96213,43.6596,0.20647,0.8364,0.0009712,0.0009712,0.0009712
230,5549.2,46.6323,0.28642,0.84503,0.99312,0.9471,0.97211,0.96154,43.6778,0.2065,0.83669,0.0009316,0.0009316,0.0009316
231,5574.19,48.2577,0.28778,0.84569,0.99352,0.94788,0.97256,0.9611,43.8925,0.20705,0.83779,0.000892,0.000892,0.000892
232,5599.23,47.1394,0.28921,0.84573,0.99434,0.94942,0.97372,0.96206,43.767,0.20513,0.83723,0.0008524,0.0008524,0.0008524
233,5624.19,46.8588,0.28633,0.84325,0.99473,0.94749,0.97263,0.96047,43.6028,0.20498,0.83744,0.0008128,0.0008128,0.0008128
234,5649.08,48.1888,0.28684,0.8476,0.99392,0.94749,0.97262,0.96099,43.5156,0.205,0.83797,0.0007732,0.0007732,0.0007732
235,5674.18,45.499,0.28435,0.84568,0.99395,0.95097,0.97441,0.96218,43.61,0.20408,0.83858,0.0007336,0.0007336,0.0007336
236,5699.18,46.6936,0.28417,0.84456,0.99434,0.94942,0.97371,0.96101,43.6177,0.20471,0.83866,0.000694,0.000694,0.000694
237,5724.27,47.8963,0.28423,0.84546,0.99473,0.9471,0.97251,0.96079,43.5059,0.20511,0.83881,0.0006544,0.0006544,0.0006544
238,5749.36,44.3683,0.28425,0.84556,0.99473,0.94788,0.97296,0.96078,43.3782,0.20399,0.83866,0.0006148,0.0006148,0.0006148
239,5774.2,47.9372,0.28527,0.84711,0.99472,0.94595,0.97196,0.96001,43.4141,0.20462,0.8384,0.0005752,0.0005752,0.0005752
240,5799.23,44.8137,0.27879,0.84707,0.99514,0.94788,0.97295,0.96086,43.4129,0.20395,0.83813,0.0005356,0.0005356,0.0005356
241,5846.59,26.0867,0.28574,0.82116,0.9901,0.96525,0.98132,0.96843,43.5642,0.20312,0.83329,0.000496,0.000496,0.000496
242,5870.95,25.2744,0.26409,0.82698,0.99011,0.96602,0.98168,0.96836,43.6969,0.20436,0.83255,0.0004564,0.0004564,0.0004564
243,5895.22,25.0822,0.26334,0.82571,0.99047,0.96293,0.98024,0.96724,43.5917,0.20507,0.83265,0.0004168,0.0004168,0.0004168
244,5919.47,25.1462,0.26115,0.82478,0.99083,0.95985,0.97898,0.96656,43.5186,0.20587,0.83232,0.0003772,0.0003772,0.0003772
245,5943.84,24.9853,0.25922,0.82349,0.99199,0.95598,0.97683,0.96495,43.4273,0.20582,0.83234,0.0003376,0.0003376,0.0003376
246,5968.06,25.0557,0.25971,0.82666,0.99197,0.95405,0.97575,0.96428,43.3846,0.20606,0.8325,0.000298,0.000298,0.000298
247,5992.32,24.6018,0.26026,0.82543,0.99197,0.95367,0.97558,0.96403,43.2803,0.20612,0.83264,0.0002584,0.0002584,0.0002584
248,6016.6,24.2738,0.25634,0.82261,0.99196,0.95328,0.97543,0.96419,43.298,0.20546,0.83244,0.0002188,0.0002188,0.0002188
249,6041.01,24.7006,0.25723,0.82708,0.99236,0.95251,0.97507,0.96403,43.1414,0.2049,0.83201,0.0001792,0.0001792,0.0001792
250,6065.39,24.2589,0.25445,0.82255,0.99276,0.95251,0.97504,0.96395,43.1311,0.20496,0.83155,0.0001396,0.0001396,0.0001396
