epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,6082.95,0.27784,0.18001,0.81565,0.99956,0.87259,0.93599,0.92822,0.22295,0.14462,0.80158,0.0011395,0.0011395,0.0011395
181,6121.08,0.28051,0.18137,0.81452,0.99956,0.87413,0.93668,0.92871,0.22133,0.14416,0.80119,0.00109,0.00109,0.00109
182,6155.73,0.27802,0.18038,0.81125,0.99956,0.8722,0.93572,0.92778,0.22035,0.14388,0.80129,0.0010405,0.0010405,0.0010405
183,6188.12,0.27639,0.17923,0.8126,0.99956,0.87259,0.93597,0.92837,0.21813,0.14286,0.80052,0.000991,0.000991,0.000991
184,6223.44,0.27947,0.18062,0.81823,0.99956,0.87181,0.9356,0.92796,0.21965,0.14418,0.80066,0.0009415,0.0009415,0.0009415
185,6256.78,0.27765,0.18064,0.81285,0.99911,0.86834,0.93382,0.92611,0.21914,0.14324,0.8002,0.000892,0.000892,0.000892
186,6288.99,0.2748,0.17876,0.81317,0.99956,0.87568,0.93751,0.92931,0.21785,0.14197,0.80002,0.0008425,0.0008425,0.0008425
187,6321.71,0.27512,0.17875,0.81148,0.99912,0.87915,0.93925,0.93136,0.21854,0.14417,0.79985,0.000793,0.000793,0.000793
188,6354.04,0.273,0.17577,0.81599,0.99956,0.87954,0.9395,0.93135,0.21798,0.14307,0.80006,0.0007435,0.0007435,0.0007435
189,6389.6,0.26853,0.17425,0.81385,0.99956,0.88147,0.94042,0.93233,0.21704,0.14162,0.79995,0.000694,0.000694,0.000694
190,6422.54,0.27343,0.17696,0.81131,0.99956,0.88031,0.93989,0.93185,0.21739,0.14144,0.79982,0.0006445,0.0006445,0.0006445
191,6479.09,0.24611,0.16195,0.79712,0.99956,0.87838,0.93889,0.93104,0.21799,0.14277,0.80004,0.000595,0.000595,0.000595
192,6510.97,0.23923,0.15837,0.79565,0.99956,0.87876,0.93907,0.93115,0.21856,0.14239,0.80025,0.0005455,0.0005455,0.0005455
193,6548.17,0.23811,0.15716,0.79166,0.99956,0.88069,0.94001,0.93204,0.2178,0.14175,0.79989,0.000496,0.000496,0.000496
194,6586.37,0.23402,0.15507,0.79507,0.99956,0.88378,0.94146,0.93337,0.21698,0.14179,0.79974,0.0004465,0.0004465,0.0004465
195,6625.89,0.23497,0.15542,0.79497,0.99956,0.87876,0.93905,0.93144,0.2159,0.14108,0.79977,0.000397,0.000397,0.000397
196,6664.5,0.23544,0.15417,0.79594,0.99956,0.8834,0.94132,0.93367,0.21614,0.14019,0.79964,0.0003475,0.0003475,0.0003475
197,6702.69,0.23182,0.15254,0.79322,0.99956,0.88263,0.94093,0.93304,0.21614,0.14013,0.79977,0.000298,0.000298,0.000298
198,6734.79,0.23102,0.15341,0.79217,0.99956,0.88649,0.94286,0.93485,0.21554,0.13973,0.79957,0.0002485,0.0002485,0.0002485
199,6767.5,0.22938,0.15252,0.79292,0.99956,0.8861,0.94266,0.93459,0.21504,0.13918,0.7994,0.000199,0.000199,0.000199
200,6800.04,0.23318,0.15431,0.79414,0.99956,0.88456,0.94188,0.93412,0.21504,0.13944,0.79937,0.0001495,0.0001495,0.0001495
